variant,key,path,fwhm_mm,hi_freq_energy,lap_var,snr_brain,error
Crude_v2,sub-M2240_ses-1465,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2240_ses-1465_T1w_MNI_norm.nii.gz,9.115639482601798,0.14718190983850127,1.2913559889793396,1.9816143037587608e-07,
Crude_v2,sub-M2243_ses-1581,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2243_ses-1581_T1w_MNI_norm.nii.gz,9.82463354077188,0.13363481664685922,1.1708202457427979,-1.457067089205566e-08,
Crude_v2,sub-M2248_ses-2093,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2248_ses-2093_T1w_MNI_norm.nii.gz,10.001592112435935,0.1295700433182987,1.067675976753235,2.631134066177765e-07,
Crude_v2,sub-M2259_ses-1050,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2259_ses-1050_T1w_MNI_norm.nii.gz,8.559889014763698,0.15960307019750472,1.5422006702423097,5.9305232724682355e-08,
Crude_v2,sub-M2270_ses-1947,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2270_ses-1947_T1w_MNI_norm.nii.gz,8.921390760747608,0.15530613456323478,1.352009997367859,9.746654683340239e-08,
Crude_v2,sub-M2272_ses-2189,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2272_ses-2189_T1w_MNI_norm.nii.gz,8.961796389188784,0.1538051859613029,1.3407784247398375,5.462883336804225e-07,
Crude_v2,sub-M2291_ses-3786,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2291_ses-3786_T1w_MNI_norm.nii.gz,9.223916459813776,0.14594639250874425,1.1577217841148377,1.332728629677149e-07,
Crude_v2,sub-M2297_ses-6264,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2297_ses-6264_T1w_MNI_norm.nii.gz,9.61256761705032,0.13778674954978176,1.1900642824172973,1.909716047521215e-07,
Crude_v2,sub-M2306_ses-707,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2306_ses-707_T1w_MNI_norm.nii.gz,9.467560867450292,0.14214704085096674,1.1460561871528625,7.182334371691468e-08,
Crude_v2,sub-M2308_ses-1705,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2308_ses-1705_T1w_MNI_norm.nii.gz,8.160784649057392,0.1733196464238913,1.5481384515762329,-5.517022145795636e-07,
Crude_v2,sub-M2310_ses-540,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2310_ses-540_T1w_MNI_norm.nii.gz,8.490038976187659,0.16336307942212358,1.4779334545135498,-3.2650945058776415e-07,
Crude_v2,sub-r001s005_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s005_ses-1_T1w_MNI_norm.nii.gz,12.996398879241704,0.0866018208914412,0.6716536042781976,-1.2703870311270293e-07,
Crude_v2,sub-r001s007_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s007_ses-1_T1w_MNI_norm.nii.gz,12.56823170311388,0.08972322884239843,0.6162988987785799,-6.047525857866276e-07,
Crude_v2,sub-r001s010_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s010_ses-1_T1w_MNI_norm.nii.gz,12.319443374686431,0.0937167720522997,0.6935265570878982,8.636848036758238e-08,
Crude_v2,sub-r001s011_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s011_ses-1_T1w_MNI_norm.nii.gz,12.576637288152137,0.09238020366552097,0.7170654861972883,-1.917572092224873e-07,
Crude_v2,sub-r001s014_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s014_ses-1_T1w_MNI_norm.nii.gz,12.473525949956352,0.0906370885878034,0.6454928547143937,-4.064231688971631e-07,
Crude_v2,sub-r001s019_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s019_ses-1_T1w_MNI_norm.nii.gz,12.73014071356219,0.08987164264742635,0.7068240923377184,-2.4955988919828087e-07,
Crude_v2,sub-r001s020_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s020_ses-1_T1w_MNI_norm.nii.gz,12.621335996865493,0.08927816058975886,0.6954267649696424,-8.669955064988244e-08,
Crude_v2,sub-r001s033_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s033_ses-1_T1w_MNI_norm.nii.gz,11.863357878547491,0.09997251303412057,0.7908297043580276,-4.8453141943127775e-08,
Crude_v2,sub-r001s037_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s037_ses-1_T1w_MNI_norm.nii.gz,12.199266931061205,0.09243758933082435,0.6867328240321233,2.8928127449034946e-07,
Crude_v2,sub-r001s039_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r001s039_ses-1_T1w_MNI_norm.nii.gz,13.05521142888863,0.08454926601060296,0.5931125617137661,-1.1693495594045089e-07,
Crude_v2,sub-r004s002_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s002_ses-1_T1w_MNI_norm.nii.gz,14.982003562160125,0.06667760322581197,0.48366534838882774,3.506572170408617e-07,
Crude_v2,sub-r004s007_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s007_ses-1_T1w_MNI_norm.nii.gz,13.940334800864402,0.07568286860526384,0.546148040642341,2.4819001964715426e-08,
Crude_v2,sub-r004s010_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s010_ses-1_T1w_MNI_norm.nii.gz,13.916845437692446,0.0760648242503026,0.6023955184221268,1.6086973175788444e-07,
Crude_v2,sub-r004s022_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s022_ses-1_T1w_MNI_norm.nii.gz,13.052705144082902,0.08384125609051209,0.5710063778139927,-6.123806883806537e-08,
Crude_v2,sub-r004s025_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s025_ses-1_T1w_MNI_norm.nii.gz,13.081770735130357,0.0823670007036028,0.6150313131511211,-1.8466504059233557e-07,
Crude_v2,sub-r004s027_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s027_ses-1_T1w_MNI_norm.nii.gz,14.07373169200798,0.07330225681826098,0.5579341250256851,1.2862760456755495e-07,
Crude_v2,sub-r004s030_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s030_ses-1_T1w_MNI_norm.nii.gz,14.600223071600457,0.06831118881164229,0.5208082381221983,4.771632120537106e-07,
Crude_v2,sub-r004s032_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r004s032_ses-1_T1w_MNI_norm.nii.gz,14.695413518467948,0.06845506705238441,0.5634582077081387,2.754576371444273e-07,
Crude_v2,sub-r009s032_ses-1,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-r009s032_ses-1_T1w_MNI_norm.nii.gz,13.224200581619993,0.08324244083160082,0.6028960165050294,4.6856663971084345e-07,
